"from_stop_I","to_stop_I","d"
47968,283,405.975274377938
47969,923,225.934079300782
47970,922,519.862901803876
47971,4177,295.687469236731
47972,3558,356.868182473401
47973,4176,361.458941755649
47974,3589,452.764210614771
47975,3586,404.250506898829
47976,3584,496.193651834584
47977,3586,1121.92196276265
47978,3590,337.029855323729
47979,3896,279.200246704929
47980,3771,559.115956826844
47981,3748,624.223287975605
47982,3775,289.846433093044
47983,3755,469.794741072183
47984,923,435.613483226879
47985,810,660.646025576948
47986,1372,810.210853002828
47987,1302,374.024356605945
47988,663,265.171315778912
47989,4105,484.943068828702
47990,845,433.514435717485
47991,5162,383.18365863872
47992,846,315.330189825702
47993,846,233.569507580256
47994,1785,276.545015787716
47995,2307,294.433939911231
47996,1940,444.791431798689
47997,1938,750.888624250332
47998,583,399.705783867003
47999,1473,1219.70269209862
48000,643,340.592683963497
48001,579,410.043218075632
48002,697,186.419381675858
48003,582,948.782324650854
48004,1471,400.331159722448
48005,554,427.007234824437
48006,469,802.35528067504
48007,1333,83.3950842329221
48008,799,289.748537338892
48009,1352,1168.68651026012
48010,799,690.452996146902
48011,798,1153.50798308744
48012,661,335.976465536499
48013,4133,362.949355240333
48014,3704,610.580909709206
48015,640,215.426994418269
48016,5102,1141.52892440413
48017,1450,498.815276567462
48018,1446,334.569158099427
48019,5102,853.546882452526
48020,5102,546.796216261366
48021,580,473.918953630844
48022,1447,655.094314409535
48023,1447,647.836329376988
48024,5102,761.972000681467
48025,5103,744.500868705529
48026,549,256.265525379297
48027,548,354.339972507813
48028,482,330.772265326905
48029,481,533.484143469579
48030,3711,520.724095299246
48031,3703,868.793853526375
48032,3709,835.685681835189
48033,282,192.707463902574
48034,263,238.021102019886
48035,1176,730.430941557228
48036,1192,803.673930510441
48037,924,463.880116087955
48038,5109,603.339204365021
48039,580,630.653590449497
48040,833,267.626945857862
48041,1784,575.579375144003
48042,1785,576.44541899925
48043,635,548.078189680923
48044,3696,1473.79272553867
48045,3695,454.93246750404
48046,4190,335.618918039757
48047,5107,416.347130110488
48048,263,409.470800043941
48049,281,330.176269699541
48050,259,196.479044822351
48051,282,374.600629153347
48052,260,1220.10614213802
48053,3692,377.368736473287
48054,3755,491.293425396025
48055,1367,338.638260937228
48056,1345,806.475280501236
48057,579,277.445080897854
48058,1635,192.83720716901
48059,1379,407.129358124054
48060,653,371.296094783232
48061,643,759.990883593422
48062,663,411.43394519553
48063,845,201.1495101747
48064,896,503.97494814465
48065,1380,367.243814111978
48066,1380,250.50140215451
48067,2591,1508.49412333734
48068,553,463.821927210608
48069,552,404.150856994541
48070,547,371.957441017697
48071,465,279.506713314871
48072,1455,196.26511949139
48073,1453,491.085296287969
48074,698,422.220536827875
48075,1355,538.627861918726
48076,588,376.8141846194
48077,463,400.530985611283
48078,325,824.567864010465
48079,551,231.089732977155
48080,587,125.013626343987
48081,1449,143.667116719021
48082,1476,295.73915598273
48083,1468,787.632387102199
48084,590,770.153409643991
48085,2489,1089.18665852117
48086,2381,922.564755505727
48087,3608,398.428147413263
48088,3609,218.850632945772
48089,3577,1735.50390927028
48090,1457,251.378087983478
48091,315,269.345234982137
48092,1207,290.410905250859
48093,309,473.404084129653
48094,789,383.374416268842
48095,1559,206.361341097215
48096,296,316.424964770108
48097,4740,820.852098645657
48098,318,627.307660284467
48099,325,354.938694917303
48100,325,507.378319380641
48101,297,805.279293014426
48102,4803,203.006107159228
48103,286,737.108034525703
48104,254,288.032696717299
48105,288,246.08103880339
48106,797,728.444908494833
48107,797,283.526501551034
48108,798,1510.85096824588
48109,656,1082.15182275524
48110,656,357.99582393574
48111,889,505.976667716761
48112,924,373.390436234763
48113,5157,783.119896072121
48114,839,372.106847010944
48115,1462,249.538812804428
48116,3720,380.633238791421
48117,229,467.169319988316
48118,4204,810.96951058482
48119,1472,1112.57833226243
48120,571,596.962839589276
48121,3732,403.505711045531
48122,3716,147.374455515901
48123,3726,983.49364328748
48124,3767,966.193587800965
48125,3782,608.768325591799
48126,3661,666.081184357842
48127,3596,494.146083135282
48128,3595,784.287795116761
48129,823,498.812176410218
48130,1367,702.075298901642
48131,1345,202.056569907497
48132,1363,397.546634603343
48133,1216,1027.86171546951
48134,863,565.048702398202
48135,1509,291.126796553906
48136,4195,1380.74612586331
48137,4216,932.775511134785
48138,4216,451.259409322912
48139,698,231.904292268185
48140,662,185.329370696104
48141,820,469.078551621562
48142,821,555.947067033931
48143,3760,403.8311186315
48144,3718,876.236131994523
48145,591,251.822734627206
48146,591,387.28620042236
48147,590,205.153759449612
48148,466,417.383115638662
48149,591,339.882797930631
48150,4152,626.013526982829
48151,286,268.067507034803
48152,1755,453.177589618833
48153,1756,346.727331535598
48154,488,247.793865550244
48155,260,496.625236766705
48156,260,613.403057251104
48157,260,915.829372642638
48158,653,359.890220625524
48159,1372,701.045403749452
48160,814,566.716719221628
48161,297,550.191367790133
48162,659,69.2942384555349
48163,274,174.721071084713
48164,3656,415.680556477245
48165,257,401.841121877254
48166,1,296.616879236568
48167,304,776.878118650225
48168,4799,753.878880271996
48169,262,1572.06226558257
48170,887,256.953289174869
48171,260,910.196464098224
48172,4799,496.004240781794
48173,299,787.996849246781
48174,299,653.471112631801
48175,300,591.831158377969
48176,275,221.725164025805
48177,278,771.782925362493
48178,279,276.361461673365
48179,3723,433.597542378475
48180,3640,241.163667281825
48181,3930,839.469430037412
48182,3966,1244.58090041559
48183,3733,580.34534860444
48184,3715,276.93884556465
48185,918,337.038988765735
48186,918,559.455992912452
48187,888,320.721711803127
48188,4800,1116.55113999585
48189,1782,298.133318410263
48190,909,255.871291203324
48191,921,528.671865524248
48192,4163,463.851153005385
48193,4162,858.220145106666
48194,3717,447.170258041394
48195,3702,1018.85712757265
48196,3558,161.190912962012
48197,4204,621.483063249166
48198,3746,371.483617979862
48199,4174,878.554979551588
48200,3611,1003.26659438497
48201,3735,488.625946700204
48202,3713,297.701548027658
48203,3740,747.372352228316
48204,3742,275.441747271397
48205,1369,297.288043058504
48206,1370,248.121746354853
48207,1508,270.915536297147
48208,857,135.569532331778
48209,4742,740.590960695415
48210,5135,839.730782267436
48211,4193,765.584363110516
48212,4091,359.679028297405
48213,814,337.574956634404
48214,4218,1258.47191628413
48215,3957,1031.52329317602
48216,3972,298.439649838057
48217,4253,381.793889195715
48218,4209,283.640639051619
48219,3638,292.053065163562
48220,584,351.050356534598
48221,586,344.84050107349
48222,811,510.450360766741
48223,283,429.336791416286
48224,280,905.042528320252
48225,642,635.931191682241
48226,641,457.277988972941
48227,1332,648.593160558371
48228,1332,515.727971192659
48229,800,350.350904216482
48230,1352,685.329043418039
48231,267,440.517750789886
48232,1460,473.715263140035
48233,268,766.837359711114
48234,4753,320.13127751284
48235,1666,46.0753941648443
48236,881,384.22234613715
48237,885,474.485249465465
48238,885,678.322942672156
48239,860,217.407684520165
48240,1773,272.96344037644
48241,885,688.989582579795
48242,1224,537.98732483836
48243,1224,306.036938554621
48244,1510,212.273483791515
48245,900,459.739017275394
48246,899,213.505063156996
48247,1071,549.19228710484
48248,881,507.356445357862
48249,863,363.986064924588
48250,1213,356.441672282425
48251,1641,69.267665575689
48252,518,304.416869719188
48253,51,274.238236063631
48254,147,209.926903357976
48255,72,439.462854796896
48256,1059,414.834876199032
48257,1059,848.121142178437
48258,1577,667.330016024879
48259,1687,1049.04956932709
48260,1711,335.712471048095
48261,1671,213.446012736988
48262,1633,619.177260925735
48263,1715,600.250160895334
48264,1670,344.618461996239
48265,1640,444.097595469808
48266,149,216.073465173602
48267,1013,562.316677208609
48268,989,253.989884985724
48269,1298,317.369599794155
48270,1298,821.266927534421
48271,3760,1112.68150936684
48272,4187,586.602562414711
48273,4188,227.243431166593
48274,4226,807.368353187821
48275,4226,195.24364279752
48276,4189,458.376009411633
48277,4189,468.696079973109
48278,1073,601.908001314998
48279,1074,725.453192477301
48280,179,381.571836982359
48281,127,491.274314179229
48282,3997,752.893210498036
48283,5124,483.857625677162
48284,4471,1507.1246081234
48285,5125,470.934568227496
48286,5127,1378.51634246785
48287,3977,605.502126565954
48288,4101,573.650338977035
48289,5120,698.80655588015
48290,3885,957.825687513006
48291,4268,429.610137494896
48292,194,261.455929270506
48293,2693,893.540445776879
48294,1104,629.887260136137
48295,4117,747.470398978724
48296,1212,593.280129042223
48297,1665,217.359186040958
48298,1665,473.398641126308
48299,1507,214.89735996075
48300,1512,274.847467624542
48301,1665,793.080775179905
48302,1211,680.738808879696
48303,665,256.680622660124
48304,4090,332.264790770058
48305,3946,329.124920868857
48306,670,468.798002444895
48307,1303,403.874531722605
48308,683,1087.04260749064
48309,1329,1232.54210682454
48310,1077,293.315111905399
48311,353,669.5248433722
48312,16,1659.59318693384
48313,1138,559.617979702606
48314,1360,484.941302367131
48315,499,248.699788557471
48316,515,564.871150251501
48317,156,183.159184548806
48318,498,359.440178550189
48319,51,662.647002609049
48320,51,845.162284920184
48321,69,179.639555380481
48322,4188,263.447266443396
48323,810,198.17933160278
48324,810,1461.29641495214
48325,1015,774.548407667035
48326,1595,425.160819442
48327,732,803.933778628891
48328,732,569.938831066035
48329,1606,1150.27770030338
48330,156,345.48366412882
48331,1588,416.668556091003
48332,4188,515.537196177572
48333,4523,1172.93420183148
48334,123,408.769502902061
48335,4105,540.015440833353
48336,4254,315.282790814288
48337,445,781.084051352063
48338,445,1513.21268261183
48339,1004,141.047334515891
48340,4117,1198.52425453234
48341,1210,436.253657475838
48342,1556,485.146219043273
48343,3942,698.820278390938
48344,4256,796.316246789073
48345,4256,1005.47453288158
48346,1637,758.41662799885
48347,817,289.566039688145
48348,4254,545.780868972139
48349,871,678.730113579645
48350,868,908.668479325188
48351,3946,358.254216812773
48352,1584,257.491103763483
48353,5201,818.306048310309
48354,5201,453.926683216981
48355,1264,534.621692633984
48356,1254,463.374907541934
48357,1556,400.765285441298
48358,897,288.676398885584
48359,812,345.996565666814
48360,1331,573.928509902092
48361,667,456.95090652177
48362,803,465.047789756691
48363,811,466.403678038402
48364,695,793.699940870531
48365,695,976.852120490563
48366,665,381.050381505523
48367,652,965.570895871389
48368,3952,762.865493039127
48369,819,131.682254554759
48370,795,339.512347853617
48371,818,183.476735830177
48372,664,277.668931241235
48373,733,502.177103887076
48374,725,358.322873971922
48375,187,400.114868506832
48376,695,224.943205185908
48377,153,331.936253379344
48378,148,578.571475380394
48379,157,288.174336145265
48380,158,514.24950803417
48381,157,456.216699897198
48382,158,181.055179156821
48383,146,582.626554760292
48384,652,886.331000119624
48385,802,259.685019850624
48386,812,693.131432702289
48387,697,802.017321669571
48388,1351,485.563813449892
48389,121,354.393232252308
48390,121,526.605299096899
48391,2839,983.849515111836
48392,1600,1002.53377571576
48393,2702,581.59202245384
48394,2809,662.893216020716
48395,518,224.314227878369
48396,1020,567.294135549727
48397,2912,249.246027084951
48398,4619,1333.30661168304
48399,840,288.689957280125
48400,837,243.343985860581
48401,1173,139.603022767129
48402,1196,582.720395731332
48403,1171,298.30830719541
48404,3391,361.592057283063
48405,3416,504.604544122757
48406,2990,394.953823556173
48407,2988,209.59388062021
48408,1786,601.907932312172
48409,1639,463.763361787606
48410,1228,501.587835087958
48411,1199,678.260281762096
48412,1293,359.63541205341
48413,1771,193.511508879759
48414,1295,644.971766994782
48415,1177,572.937346166263
48416,996,582.811412136331
48417,2914,458.075501726849
48418,1015,146.498228368335
48419,1637,315.460451755311
48420,1272,491.426414300254
48421,1658,240.992423091437
48422,1382,633.018334826512
48423,817,618.977620391811
48424,817,254.256476861641
48425,851,449.412503457476
48426,830,313.352069759167
48427,1166,310.446338384669
48428,868,371.756445058314
48429,869,558.652590180081
48430,1271,404.007827533584
48431,636,1049.94373790459
48432,794,808.714832501771
48433,1232,760.971516822858
48434,1285,424.570577674621
48435,882,782.845440951692
48436,883,341.214013911196
48437,1342,570.165624608895
48438,824,399.148276087125
48439,824,557.504318128237
48440,1281,535.314362546273
48441,1317,803.307636835573
48442,1282,541.814719104141
48443,903,161.660278435054
48444,1667,608.631206024798
48445,1321,360.866729538449
48446,1317,1036.78922689019
48447,1321,618.410765082256
48448,636,415.481545182018
48449,4036,359.641223897494
48450,4195,384.209249343352
48451,4194,228.781398190158
48452,1322,879.760619672963
48453,1573,258.582052534525
48454,1640,319.553084534421
48455,1705,580.763512205412
48456,1324,791.060697200037
48457,46,176.121617946343
48458,517,591.00527966412
48459,10,500.371821275988
48460,1536,439.4085538842
48461,957,262.2287776069
48462,973,903.405681025725
48463,972,563.643953141939
48464,1284,343.558819046406
48465,1324,479.982948306051
48466,1367,685.423950497317
48467,1326,1197.74091913937
48468,1720,660.000152946767
48469,1720,588.262986022839
48470,1587,980.636213295999
48471,1588,895.585285135802
48472,1590,120.82113679893
48473,1772,640.673351969098
48474,1294,247.349596692941
48475,517,231.95346677351
48476,1385,280.577116728252
48477,1174,470.537836317286
48478,840,305.112883584731
48479,1799,256.729496674386
48480,794,679.844261249152
48481,1297,517.082294382445
48482,1382,302.012316876033
48483,823,405.879824012861
48484,790,592.270115774366
48485,5165,837.295224010693
48486,1169,696.539517599532
48487,5165,1195.37719692688
48488,1291,1055.02093491129
48489,110,545.357898323673
48490,1709,443.718300211764
48491,1587,198.380193148703
48492,1168,909.066419156471
48493,1167,723.941943256491
48494,4037,928.173093524544
48495,4044,1179.04291456276
48496,4036,1492.97506494446
48497,4230,780.569730017619
48498,1342,851.445636881876
48499,1689,355.600596217934
48500,1297,358.914564386559
48501,825,213.94338670833
48502,1267,526.769897433915
48503,5127,909.319617162064
48504,4033,765.70076321331
48505,1200,368.936244644569
48506,1200,464.528958219914
48507,903,495.016587342561
48508,902,318.800407653925
48509,1163,178.132432295147
48510,5125,1856.03886371316
48511,4140,817.081349903487
48512,1197,264.29229006869
48513,1167,556.871286001059
48514,4031,618.554162085113
48515,4218,666.951259911259
48516,3729,353.255953474625
48517,4204,970.284781121788
48518,4218,768.411832567022
48519,4218,96.994280687978
48520,4223,463.460453404158
48521,3914,687.283419169071
48522,3868,1025.57981302515
48523,3880,431.178983938023
